id,profile_id,timestamp,symbol,underlying_price,predicted_return,predictor_type,step_stopped_at,stop_reason,entered,trade_id
5917,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:32:02.556171-04:00,SPY,658.09,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5916,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T11:31:05.698348-04:00,TSLA,392.81,-0.2382917145523888,SwingClassifierPredictor,6,confidence 0.238 < 0.3 threshold,0,
5915,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:31:01.269819-04:00,SPY,658.055,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5914,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:30:02.365967-04:00,SPY,657.925,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5913,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:29:02.654312-04:00,SPY,657.39,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5912,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:28:02.386040-04:00,SPY,657.03,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5911,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:27:02.248409-04:00,SPY,656.875,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5910,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T11:26:09.121954-04:00,TSLA,391.98,-0.24938317138371915,SwingClassifierPredictor,6,confidence 0.249 < 0.3 threshold,0,
5909,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:26:02.174764-04:00,SPY,657.055,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5908,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:25:02.472094-04:00,SPY,656.85,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5907,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:24:02.758164-04:00,SPY,656.48,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5906,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:23:01.999080-04:00,SPY,656.31,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5905,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:22:02.569100-04:00,SPY,655.98,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5904,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T11:21:34.902568-04:00,TSLA,390.235,-0.47762044767273676,SwingClassifierPredictor,9,No contract meets EV threshold,0,
5903,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:21:01.960950-04:00,SPY,655.695,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5902,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:20:02.038860-04:00,SPY,655.265,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5901,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:19:02.538950-04:00,SPY,655.025,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5900,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:18:01.990538-04:00,SPY,654.275,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5899,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:17:02.639642-04:00,SPY,654.88,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5898,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T11:16:41.835524-04:00,TSLA,391.78,-0.45745682525712705,SwingClassifierPredictor,9,No contract meets EV threshold,0,
