id|profile_id|level|message|timestamp
560610|ac3ff5ea-f8a|info|  Page 24: fetching from 2021-03-09 19:32 (attempt 1/3)|2026-03-11T22:37:38
560611|ac3ff5ea-f8a|info|  Page 24: got 10000 bars (2021-03-09 19:33:00+00:00 to 2021-03-25 20:41:00+00:00)|2026-03-11T22:37:39
560612|ac3ff5ea-f8a|info|  Page 25: fetching from 2021-03-25 20:41 (attempt 1/3)|2026-03-11T22:37:39
560613|ac3ff5ea-f8a|info|  Page 25: got 10000 bars (2021-03-25 20:42:00+00:00 to 2021-04-14 16:17:00+00:00)|2026-03-11T22:37:39
560614|ac3ff5ea-f8a|info|  Page 26: fetching from 2021-04-14 16:17 (attempt 1/3)|2026-03-11T22:37:39
560615|ac3ff5ea-f8a|info|  Page 26: got 10000 bars (2021-04-14 16:18:00+00:00 to 2021-05-03 15:45:00+00:00)|2026-03-11T22:37:40
560616|ac3ff5ea-f8a|info|  Page 27: fetching from 2021-05-03 15:45 (attempt 1/3)|2026-03-11T22:37:40
560617|ac3ff5ea-f8a|info|  Page 27: got 10000 bars (2021-05-03 15:46:00+00:00 to 2021-05-19 20:24:00+00:00)|2026-03-11T22:37:40
560618|ac3ff5ea-f8a|info|  Page 28: fetching from 2021-05-19 20:24 (attempt 1/3)|2026-03-11T22:37:40
560619|ac3ff5ea-f8a|info|  Page 28: got 10000 bars (2021-05-19 20:25:00+00:00 to 2021-06-08 19:41:00+00:00)|2026-03-11T22:37:41
560620|ac3ff5ea-f8a|info|  Page 29: fetching from 2021-06-08 19:41 (attempt 1/3)|2026-03-11T22:37:41
560621|ac3ff5ea-f8a|info|  Page 29: got 10000 bars (2021-06-08 19:42:00+00:00 to 2021-06-25 21:24:00+00:00)|2026-03-11T22:37:41
560622|ac3ff5ea-f8a|info|  Page 30: fetching from 2021-06-25 21:24 (attempt 1/3)|2026-03-11T22:37:41
560623|ac3ff5ea-f8a|info|  Page 30: got 10000 bars (2021-06-25 21:25:00+00:00 to 2021-07-16 08:01:00+00:00)|2026-03-11T22:37:42
560624|ac3ff5ea-f8a|info|  Page 31: fetching from 2021-07-16 08:01 (attempt 1/3)|2026-03-11T22:37:42
560625|ac3ff5ea-f8a|info|  Page 31: got 10000 bars (2021-07-16 08:04:00+00:00 to 2021-08-03 18:43:00+00:00)|2026-03-11T22:37:43
560626|ac3ff5ea-f8a|info|  Page 32: fetching from 2021-08-03 18:43 (attempt 1/3)|2026-03-11T22:37:43
560627|ac3ff5ea-f8a|info|  Page 32: got 10000 bars (2021-08-03 18:44:00+00:00 to 2021-08-23 10:05:00+00:00)|2026-03-11T22:37:44
560628|ac3ff5ea-f8a|info|  Page 33: fetching from 2021-08-23 10:05 (attempt 1/3)|2026-03-11T22:37:44
560629|ac3ff5ea-f8a|info|  Page 33: got 10000 bars (2021-08-23 10:08:00+00:00 to 2021-09-10 14:59:00+00:00)|2026-03-11T22:37:44
560630|ac3ff5ea-f8a|info|  Page 34: fetching from 2021-09-10 14:59 (attempt 1/3)|2026-03-11T22:37:44
560631|ac3ff5ea-f8a|info|  Page 34: got 10000 bars (2021-09-10 15:00:00+00:00 to 2021-09-28 15:47:00+00:00)|2026-03-11T22:37:45
560632|ac3ff5ea-f8a|info|  Page 35: fetching from 2021-09-28 15:47 (attempt 1/3)|2026-03-11T22:37:45
560633|ac3ff5ea-f8a|info|  Page 35: got 10000 bars (2021-09-28 15:48:00+00:00 to 2021-10-14 12:07:00+00:00)|2026-03-11T22:37:45
560634|ac3ff5ea-f8a|info|  Page 36: fetching from 2021-10-14 12:07 (attempt 1/3)|2026-03-11T22:37:45
560635|ac3ff5ea-f8a|info|  Page 36: got 10000 bars (2021-10-14 12:08:00+00:00 to 2021-11-01 20:23:00+00:00)|2026-03-11T22:37:46
560636|ac3ff5ea-f8a|info|  Page 37: fetching from 2021-11-01 20:23 (attempt 1/3)|2026-03-11T22:37:46
560637|ac3ff5ea-f8a|info|  Page 37: got 10000 bars (2021-11-01 20:24:00+00:00 to 2021-11-18 19:25:00+00:00)|2026-03-11T22:37:47
560638|ac3ff5ea-f8a|info|  Page 38: fetching from 2021-11-18 19:25 (attempt 1/3)|2026-03-11T22:37:47
560639|ac3ff5ea-f8a|info|  Page 38: got 10000 bars (2021-11-18 19:26:00+00:00 to 2021-12-07 16:33:00+00:00)|2026-03-11T22:37:47
560640|ac3ff5ea-f8a|info|  Page 39: fetching from 2021-12-07 16:33 (attempt 1/3)|2026-03-11T22:37:47
560641|ac3ff5ea-f8a|info|  Page 39: got 10000 bars (2021-12-07 16:34:00+00:00 to 2021-12-23 14:39:00+00:00)|2026-03-11T22:37:48
560642|ac3ff5ea-f8a|info|  Page 40: fetching from 2021-12-23 14:39 (attempt 1/3)|2026-03-11T22:37:48
560643|ac3ff5ea-f8a|info|  Page 40: got 10000 bars (2021-12-23 14:40:00+00:00 to 2022-01-11 18:26:00+00:00)|2026-03-11T22:37:49
560644|ac3ff5ea-f8a|info|  Page 41: fetching from 2022-01-11 18:26 (attempt 1/3)|2026-03-11T22:37:49
560645|ac3ff5ea-f8a|info|  Page 41: got 10000 bars (2022-01-11 18:27:00+00:00 to 2022-01-28 10:27:00+00:00)|2026-03-11T22:37:50
560646|ac3ff5ea-f8a|info|  Page 42: fetching from 2022-01-28 10:27 (attempt 1/3)|2026-03-11T22:37:50
560647|ac3ff5ea-f8a|info|  Page 42: got 10000 bars (2022-01-28 10:29:00+00:00 to 2022-02-15 10:32:00+00:00)|2026-03-11T22:37:50
560648|ac3ff5ea-f8a|info|  Page 43: fetching from 2022-02-15 10:32 (attempt 1/3)|2026-03-11T22:37:50
560649|ac3ff5ea-f8a|info|  Page 43: got 10000 bars (2022-02-15 10:33:00+00:00 to 2022-03-03 17:43:00+00:00)|2026-03-11T22:37:51
560650|ac3ff5ea-f8a|info|  Page 44: fetching from 2022-03-03 17:43 (attempt 1/3)|2026-03-11T22:37:51
560651|ac3ff5ea-f8a|info|  Page 44: got 10000 bars (2022-03-03 17:44:00+00:00 to 2022-03-21 08:21:00+00:00)|2026-03-11T22:37:52
560652|ac3ff5ea-f8a|info|  Page 45: fetching from 2022-03-21 08:21 (attempt 1/3)|2026-03-11T22:37:52
560653|ac3ff5ea-f8a|info|  Page 45: got 10000 bars (2022-03-21 08:23:00+00:00 to 2022-04-06 13:55:00+00:00)|2026-03-11T22:37:52
560654|ac3ff5ea-f8a|info|  Page 46: fetching from 2022-04-06 13:55 (attempt 1/3)|2026-03-11T22:37:52
560655|ac3ff5ea-f8a|info|  Page 46: got 10000 bars (2022-04-06 13:56:00+00:00 to 2022-04-25 15:45:00+00:00)|2026-03-11T22:37:53
560656|ac3ff5ea-f8a|info|  Page 47: fetching from 2022-04-25 15:45 (attempt 1/3)|2026-03-11T22:37:53
560657|ac3ff5ea-f8a|info|  Page 47: got 10000 bars (2022-04-25 15:46:00+00:00 to 2022-05-11 08:06:00+00:00)|2026-03-11T22:37:54
560658|ac3ff5ea-f8a|info|  Page 48: fetching from 2022-05-11 08:06 (attempt 1/3)|2026-03-11T22:37:54
560659|ac3ff5ea-f8a|info|  Page 48: got 10000 bars (2022-05-11 08:09:00+00:00 to 2022-05-26 17:17:00+00:00)|2026-03-11T22:37:54
560660|ac3ff5ea-f8a|info|  Page 49: fetching from 2022-05-26 17:17 (attempt 1/3)|2026-03-11T22:37:54
560661|ac3ff5ea-f8a|info|  Page 49: got 10000 bars (2022-05-26 17:18:00+00:00 to 2022-06-14 16:49:00+00:00)|2026-03-11T22:37:55
560662|ac3ff5ea-f8a|info|  Page 50: fetching from 2022-06-14 16:49 (attempt 1/3)|2026-03-11T22:37:55
560663|ac3ff5ea-f8a|info|  Page 50: got 10000 bars (2022-06-14 16:50:00+00:00 to 2022-07-01 08:47:00+00:00)|2026-03-11T22:37:56
560664|ac3ff5ea-f8a|info|  Page 51: fetching from 2022-07-01 08:47 (attempt 1/3)|2026-03-11T22:37:56
560665|ac3ff5ea-f8a|info|  Page 51: got 10000 bars (2022-07-01 08:48:00+00:00 to 2022-07-20 08:40:00+00:00)|2026-03-11T22:37:56
560666|ac3ff5ea-f8a|info|  Page 52: fetching from 2022-07-20 08:40 (attempt 1/3)|2026-03-11T22:37:56
560667|ac3ff5ea-f8a|info|  Page 52: got 10000 bars (2022-07-20 08:42:00+00:00 to 2022-08-05 12:05:00+00:00)|2026-03-11T22:37:57
560668|ac3ff5ea-f8a|info|  Page 53: fetching from 2022-08-05 12:05 (attempt 1/3)|2026-03-11T22:37:57
560669|ac3ff5ea-f8a|info|  Page 53: got 10000 bars (2022-08-05 12:06:00+00:00 to 2022-08-23 17:20:00+00:00)|2026-03-11T22:37:57
560670|ac3ff5ea-f8a|info|  Page 54: fetching from 2022-08-23 17:20 (attempt 1/3)|2026-03-11T22:37:57
560671|ac3ff5ea-f8a|info|  Page 54: got 10000 bars (2022-08-23 17:21:00+00:00 to 2022-09-09 17:55:00+00:00)|2026-03-11T22:37:58
560672|ac3ff5ea-f8a|info|  Page 55: fetching from 2022-09-09 17:55 (attempt 1/3)|2026-03-11T22:37:58
560673|ac3ff5ea-f8a|info|  Page 55: got 10000 bars (2022-09-09 17:56:00+00:00 to 2022-09-27 11:56:00+00:00)|2026-03-11T22:37:58
560674|ac3ff5ea-f8a|info|  Page 56: fetching from 2022-09-27 11:56 (attempt 1/3)|2026-03-11T22:37:59
560675|ac3ff5ea-f8a|info|  Page 56: got 10000 bars (2022-09-27 11:57:00+00:00 to 2022-10-12 17:25:00+00:00)|2026-03-11T22:37:59
560676|ac3ff5ea-f8a|info|  Page 57: fetching from 2022-10-12 17:25 (attempt 1/3)|2026-03-11T22:37:59
560677|ac3ff5ea-f8a|info|  Page 57: got 10000 bars (2022-10-12 17:26:00+00:00 to 2022-10-27 22:07:00+00:00)|2026-03-11T22:38:00
560678|ac3ff5ea-f8a|info|  Page 58: fetching from 2022-10-27 22:07 (attempt 1/3)|2026-03-11T22:38:00
560679|ac3ff5ea-f8a|info|  Page 58: got 10000 bars (2022-10-27 22:08:00+00:00 to 2022-11-14 18:28:00+00:00)|2026-03-11T22:38:01
560680|ac3ff5ea-f8a|info|  Page 59: fetching from 2022-11-14 18:28 (attempt 1/3)|2026-03-11T22:38:01
560681|ac3ff5ea-f8a|info|  Page 59: got 10000 bars (2022-11-14 18:29:00+00:00 to 2022-12-01 15:41:00+00:00)|2026-03-11T22:38:01
560682|ac3ff5ea-f8a|info|  Page 60: fetching from 2022-12-01 15:41 (attempt 1/3)|2026-03-11T22:38:01
560683|ac3ff5ea-f8a|info|  Page 60: got 10000 bars (2022-12-01 15:42:00+00:00 to 2022-12-19 11:47:00+00:00)|2026-03-11T22:38:02
560684|ac3ff5ea-f8a|info|  Page 61: fetching from 2022-12-19 11:47 (attempt 1/3)|2026-03-11T22:38:02
560685|ac3ff5ea-f8a|info|  Page 61: got 10000 bars (2022-12-19 11:48:00+00:00 to 2023-01-06 12:54:00+00:00)|2026-03-11T22:38:03
560686|ac3ff5ea-f8a|info|  Page 62: fetching from 2023-01-06 12:54 (attempt 1/3)|2026-03-11T22:38:03
560687|ac3ff5ea-f8a|info|  Page 62: got 10000 bars (2023-01-06 12:55:00+00:00 to 2023-01-25 12:06:00+00:00)|2026-03-11T22:38:03
560688|ac3ff5ea-f8a|info|  Page 63: fetching from 2023-01-25 12:06 (attempt 1/3)|2026-03-11T22:38:03
560689|ac3ff5ea-f8a|info|  Page 63: got 10000 bars (2023-01-25 12:07:00+00:00 to 2023-02-09 20:29:00+00:00)|2026-03-11T22:38:04
560690|ac3ff5ea-f8a|info|  Page 64: fetching from 2023-02-09 20:29 (attempt 1/3)|2026-03-11T22:38:04
560691|ac3ff5ea-f8a|info|  Page 64: got 10000 bars (2023-02-09 20:30:00+00:00 to 2023-02-28 22:27:00+00:00)|2026-03-11T22:38:05
560692|ac3ff5ea-f8a|info|  Page 65: fetching from 2023-02-28 22:27 (attempt 1/3)|2026-03-11T22:38:05
560693|ac3ff5ea-f8a|info|  Page 65: got 10000 bars (2023-02-28 22:28:00+00:00 to 2023-03-16 16:09:00+00:00)|2026-03-11T22:38:05
560694|ac3ff5ea-f8a|info|  Page 66: fetching from 2023-03-16 16:09 (attempt 1/3)|2026-03-11T22:38:05
560695|ac3ff5ea-f8a|info|  Page 66: got 10000 bars (2023-03-16 16:10:00+00:00 to 2023-04-03 13:53:00+00:00)|2026-03-11T22:38:06
560696|ac3ff5ea-f8a|info|  Page 67: fetching from 2023-04-03 13:53 (attempt 1/3)|2026-03-11T22:38:06
560697|ac3ff5ea-f8a|info|  Page 67: got 10000 bars (2023-04-03 13:54:00+00:00 to 2023-04-20 17:57:00+00:00)|2026-03-11T22:38:07
560698|ac3ff5ea-f8a|info|  Page 68: fetching from 2023-04-20 17:57 (attempt 1/3)|2026-03-11T22:38:07
560699|ac3ff5ea-f8a|info|  Page 68: got 10000 bars (2023-04-20 17:58:00+00:00 to 2023-05-08 23:03:00+00:00)|2026-03-11T22:38:08
560700|ac3ff5ea-f8a|info|  Page 69: fetching from 2023-05-08 23:03 (attempt 1/3)|2026-03-11T22:38:08
560701|ac3ff5ea-f8a|info|  Page 69: got 10000 bars (2023-05-08 23:04:00+00:00 to 2023-05-25 14:18:00+00:00)|2026-03-11T22:38:08
560702|ac3ff5ea-f8a|info|  Page 70: fetching from 2023-05-25 14:18 (attempt 1/3)|2026-03-11T22:38:08
560703|ac3ff5ea-f8a|info|  Page 70: got 10000 bars (2023-05-25 14:19:00+00:00 to 2023-06-13 21:17:00+00:00)|2026-03-11T22:38:09
560704|ac3ff5ea-f8a|info|  Page 71: fetching from 2023-06-13 21:17 (attempt 1/3)|2026-03-11T22:38:09
560705|ac3ff5ea-f8a|info|  Page 71: got 10000 bars (2023-06-13 21:18:00+00:00 to 2023-07-03 11:43:00+00:00)|2026-03-11T22:38:10
560706|ac3ff5ea-f8a|info|  Page 72: fetching from 2023-07-03 11:43 (attempt 1/3)|2026-03-11T22:38:10
560707|ac3ff5ea-f8a|info|  Page 72: got 10000 bars (2023-07-03 11:44:00+00:00 to 2023-07-21 11:24:00+00:00)|2026-03-11T22:38:11
560708|ac3ff5ea-f8a|info|  Page 73: fetching from 2023-07-21 11:24 (attempt 1/3)|2026-03-11T22:38:11
560709|ac3ff5ea-f8a|info|  Page 73: got 10000 bars (2023-07-21 11:25:00+00:00 to 2023-08-08 16:52:00+00:00)|2026-03-11T22:38:11
560710|ac3ff5ea-f8a|info|  Page 74: fetching from 2023-08-08 16:52 (attempt 1/3)|2026-03-11T22:38:12
560711|ac3ff5ea-f8a|info|  Page 74: got 10000 bars (2023-08-08 16:53:00+00:00 to 2023-08-24 19:23:00+00:00)|2026-03-11T22:38:12
560712|ac3ff5ea-f8a|info|  Page 75: fetching from 2023-08-24 19:23 (attempt 1/3)|2026-03-11T22:38:12
560713|ac3ff5ea-f8a|info|  Page 75: got 10000 bars (2023-08-24 19:24:00+00:00 to 2023-09-13 19:19:00+00:00)|2026-03-11T22:38:13
560714|ac3ff5ea-f8a|info|  Page 76: fetching from 2023-09-13 19:19 (attempt 1/3)|2026-03-11T22:38:13
560715|ac3ff5ea-f8a|info|  Page 76: got 10000 bars (2023-09-13 19:20:00+00:00 to 2023-10-02 08:58:00+00:00)|2026-03-11T22:38:13
560716|ac3ff5ea-f8a|info|  Page 77: fetching from 2023-10-02 08:58 (attempt 1/3)|2026-03-11T22:38:13
560717|ac3ff5ea-f8a|info|  Page 77: got 10000 bars (2023-10-02 08:59:00+00:00 to 2023-10-18 11:51:00+00:00)|2026-03-11T22:38:15
560718|ac3ff5ea-f8a|info|  Page 78: fetching from 2023-10-18 11:51 (attempt 1/3)|2026-03-11T22:38:15
560719|ac3ff5ea-f8a|info|  Page 78: got 10000 bars (2023-10-18 11:52:00+00:00 to 2023-11-02 21:43:00+00:00)|2026-03-11T22:38:18
560720|ac3ff5ea-f8a|info|  Page 79: fetching from 2023-11-02 21:43 (attempt 1/3)|2026-03-11T22:38:18
560721|ac3ff5ea-f8a|info|  Page 79: got 10000 bars (2023-11-02 21:44:00+00:00 to 2023-11-21 18:21:00+00:00)|2026-03-11T22:38:19
560722|ac3ff5ea-f8a|info|  Page 80: fetching from 2023-11-21 18:21 (attempt 1/3)|2026-03-11T22:38:19
560723|ac3ff5ea-f8a|info|  Page 80: got 10000 bars (2023-11-21 18:22:00+00:00 to 2023-12-12 00:17:00+00:00)|2026-03-11T22:38:19
560724|ac3ff5ea-f8a|info|  Page 81: fetching from 2023-12-12 00:17 (attempt 1/3)|2026-03-11T22:38:19
560725|ac3ff5ea-f8a|info|  Page 81: got 10000 bars (2023-12-12 00:18:00+00:00 to 2024-01-02 10:12:00+00:00)|2026-03-11T22:38:20
560726|ac3ff5ea-f8a|info|  Page 82: fetching from 2024-01-02 10:12 (attempt 1/3)|2026-03-11T22:38:20
560727|ac3ff5ea-f8a|info|  Page 82: got 10000 bars (2024-01-02 10:13:00+00:00 to 2024-01-19 18:48:00+00:00)|2026-03-11T22:38:21
560728|ac3ff5ea-f8a|info|  Page 83: fetching from 2024-01-19 18:48 (attempt 1/3)|2026-03-11T22:38:21
560729|ac3ff5ea-f8a|info|  Page 83: got 10000 bars (2024-01-19 18:49:00+00:00 to 2024-02-07 13:59:00+00:00)|2026-03-11T22:38:22
560730|ac3ff5ea-f8a|info|  Page 84: fetching from 2024-02-07 13:59 (attempt 1/3)|2026-03-11T22:38:22
560731|ac3ff5ea-f8a|info|  Page 84: got 10000 bars (2024-02-07 14:00:00+00:00 to 2024-02-27 10:12:00+00:00)|2026-03-11T22:38:22
560732|ac3ff5ea-f8a|info|  Page 85: fetching from 2024-02-27 10:12 (attempt 1/3)|2026-03-11T22:38:22
560733|ac3ff5ea-f8a|info|  Page 85: got 10000 bars (2024-02-27 10:14:00+00:00 to 2024-03-14 19:24:00+00:00)|2026-03-11T22:38:23
560734|ac3ff5ea-f8a|info|  Page 86: fetching from 2024-03-14 19:24 (attempt 1/3)|2026-03-11T22:38:23
560735|ac3ff5ea-f8a|info|  Page 86: got 10000 bars (2024-03-14 19:25:00+00:00 to 2024-04-03 16:26:00+00:00)|2026-03-11T22:38:23
560736|ac3ff5ea-f8a|info|  Page 87: fetching from 2024-04-03 16:26 (attempt 1/3)|2026-03-11T22:38:23
560737|ac3ff5ea-f8a|info|  Page 87: got 10000 bars (2024-04-03 16:27:00+00:00 to 2024-04-22 08:19:00+00:00)|2026-03-11T22:38:24
560738|ac3ff5ea-f8a|info|  Page 88: fetching from 2024-04-22 08:19 (attempt 1/3)|2026-03-11T22:38:24
560739|ac3ff5ea-f8a|info|  Page 88: got 10000 bars (2024-04-22 08:20:00+00:00 to 2024-05-08 14:38:00+00:00)|2026-03-11T22:38:25
560740|ac3ff5ea-f8a|info|  Page 89: fetching from 2024-05-08 14:38 (attempt 1/3)|2026-03-11T22:38:25
560741|ac3ff5ea-f8a|info|  Page 89: got 10000 bars (2024-05-08 14:39:00+00:00 to 2024-05-28 23:05:00+00:00)|2026-03-11T22:38:26
560742|ac3ff5ea-f8a|info|  Page 90: fetching from 2024-05-28 23:05 (attempt 1/3)|2026-03-11T22:38:26
560743|ac3ff5ea-f8a|info|  Page 90: got 10000 bars (2024-05-28 23:06:00+00:00 to 2024-06-14 21:05:00+00:00)|2026-03-11T22:38:26
560744|ac3ff5ea-f8a|info|  Page 91: fetching from 2024-06-14 21:05 (attempt 1/3)|2026-03-11T22:38:26
560745|ac3ff5ea-f8a|info|  Page 91: got 10000 bars (2024-06-14 21:06:00+00:00 to 2024-07-08 16:06:00+00:00)|2026-03-11T22:38:27
560746|ac3ff5ea-f8a|info|  Page 92: fetching from 2024-07-08 16:06 (attempt 1/3)|2026-03-11T22:38:27
560747|ac3ff5ea-f8a|info|  Page 92: got 10000 bars (2024-07-08 16:07:00+00:00 to 2024-07-25 13:14:00+00:00)|2026-03-11T22:38:28
560748|ac3ff5ea-f8a|info|  Page 93: fetching from 2024-07-25 13:14 (attempt 1/3)|2026-03-11T22:38:28
560749|ac3ff5ea-f8a|info|  Page 93: got 10000 bars (2024-07-25 13:15:00+00:00 to 2024-08-09 23:12:00+00:00)|2026-03-11T22:38:28
560750|ac3ff5ea-f8a|info|  Page 94: fetching from 2024-08-09 23:12 (attempt 1/3)|2026-03-11T22:38:28
560751|ac3ff5ea-f8a|info|  Page 94: got 10000 bars (2024-08-09 23:13:00+00:00 to 2024-08-29 09:20:00+00:00)|2026-03-11T22:38:29
560752|ac3ff5ea-f8a|info|  Page 95: fetching from 2024-08-29 09:20 (attempt 1/3)|2026-03-11T22:38:29
560753|ac3ff5ea-f8a|info|  Page 95: got 10000 bars (2024-08-29 09:22:00+00:00 to 2024-09-17 18:46:00+00:00)|2026-03-11T22:38:30
560754|ac3ff5ea-f8a|info|  Page 96: fetching from 2024-09-17 18:46 (attempt 1/3)|2026-03-11T22:38:30
560755|ac3ff5ea-f8a|info|  Page 96: got 10000 bars (2024-09-17 18:47:00+00:00 to 2024-10-04 14:46:00+00:00)|2026-03-11T22:38:31
560756|ac3ff5ea-f8a|info|  Page 97: fetching from 2024-10-04 14:46 (attempt 1/3)|2026-03-11T22:38:31
560757|ac3ff5ea-f8a|info|  Page 97: got 10000 bars (2024-10-04 14:47:00+00:00 to 2024-10-23 13:54:00+00:00)|2026-03-11T22:38:31
560758|ac3ff5ea-f8a|info|  Page 98: fetching from 2024-10-23 13:54 (attempt 1/3)|2026-03-11T22:38:31
560759|ac3ff5ea-f8a|info|  Page 98: got 10000 bars (2024-10-23 13:55:00+00:00 to 2024-11-08 19:03:00+00:00)|2026-03-11T22:38:32
560760|ac3ff5ea-f8a|info|  Page 99: fetching from 2024-11-08 19:03 (attempt 1/3)|2026-03-11T22:38:32
560761|ac3ff5ea-f8a|info|  Page 99: got 10000 bars (2024-11-08 19:04:00+00:00 to 2024-11-27 11:37:00+00:00)|2026-03-11T22:38:32
560762|ac3ff5ea-f8a|info|  Page 100: fetching from 2024-11-27 11:37 (attempt 1/3)|2026-03-11T22:38:32
560763|ac3ff5ea-f8a|info|  Page 100: got 10000 bars (2024-11-27 11:38:00+00:00 to 2024-12-17 23:06:00+00:00)|2026-03-11T22:38:33
560764|ac3ff5ea-f8a|info|  Page 101: fetching from 2024-12-17 23:06 (attempt 1/3)|2026-03-11T22:38:33
560765|ac3ff5ea-f8a|info|  Page 101: got 10000 bars (2024-12-17 23:07:00+00:00 to 2025-01-07 22:18:00+00:00)|2026-03-11T22:38:34
560766|ac3ff5ea-f8a|info|  Page 102: fetching from 2025-01-07 22:18 (attempt 1/3)|2026-03-11T22:38:34
560767|ac3ff5ea-f8a|info|  Page 102: got 10000 bars (2025-01-07 22:21:00+00:00 to 2025-01-28 12:41:00+00:00)|2026-03-11T22:38:35
560768|ac3ff5ea-f8a|info|  Page 103: fetching from 2025-01-28 12:41 (attempt 1/3)|2026-03-11T22:38:35
560769|ac3ff5ea-f8a|info|  Page 103: got 10000 bars (2025-01-28 12:42:00+00:00 to 2025-02-13 23:22:00+00:00)|2026-03-11T22:38:35
560770|ac3ff5ea-f8a|info|  Page 104: fetching from 2025-02-13 23:22 (attempt 1/3)|2026-03-11T22:38:35
560771|ac3ff5ea-f8a|info|  Page 104: got 10000 bars (2025-02-13 23:23:00+00:00 to 2025-03-05 14:27:00+00:00)|2026-03-11T22:38:36
560772|ac3ff5ea-f8a|info|  Page 105: fetching from 2025-03-05 14:27 (attempt 1/3)|2026-03-11T22:38:36
560773|ac3ff5ea-f8a|info|  Page 105: got 10000 bars (2025-03-05 14:28:00+00:00 to 2025-03-20 22:43:00+00:00)|2026-03-11T22:38:36
560774|ac3ff5ea-f8a|info|  Page 106: fetching from 2025-03-20 22:43 (attempt 1/3)|2026-03-11T22:38:36
560775|ac3ff5ea-f8a|info|  Page 106: got 10000 bars (2025-03-20 22:44:00+00:00 to 2025-04-07 15:06:00+00:00)|2026-03-11T22:38:37
560776|ac3ff5ea-f8a|info|  Page 107: fetching from 2025-04-07 15:06 (attempt 1/3)|2026-03-11T22:38:37
560777|ac3ff5ea-f8a|info|  Page 107: got 10000 bars (2025-04-07 15:07:00+00:00 to 2025-04-23 14:24:00+00:00)|2026-03-11T22:38:38
560778|ac3ff5ea-f8a|info|  Page 108: fetching from 2025-04-23 14:24 (attempt 1/3)|2026-03-11T22:38:38
560779|ac3ff5ea-f8a|info|  Page 108: got 10000 bars (2025-04-23 14:25:00+00:00 to 2025-05-09 08:02:00+00:00)|2026-03-11T22:38:38
560780|ac3ff5ea-f8a|info|  Page 109: fetching from 2025-05-09 08:02 (attempt 1/3)|2026-03-11T22:38:38
560781|ac3ff5ea-f8a|info|  Page 109: got 10000 bars (2025-05-09 08:03:00+00:00 to 2025-05-27 17:08:00+00:00)|2026-03-11T22:38:39
560782|ac3ff5ea-f8a|info|  Page 110: fetching from 2025-05-27 17:08 (attempt 1/3)|2026-03-11T22:38:39
560783|ac3ff5ea-f8a|info|  Page 110: got 10000 bars (2025-05-27 17:09:00+00:00 to 2025-06-12 14:04:00+00:00)|2026-03-11T22:38:40
560784|ac3ff5ea-f8a|info|  Page 111: fetching from 2025-06-12 14:04 (attempt 1/3)|2026-03-11T22:38:40
560785|ac3ff5ea-f8a|info|  Page 111: got 10000 bars (2025-06-12 14:05:00+00:00 to 2025-06-30 21:26:00+00:00)|2026-03-11T22:38:40
560786|ac3ff5ea-f8a|info|  Page 112: fetching from 2025-06-30 21:26 (attempt 1/3)|2026-03-11T22:38:40
560787|ac3ff5ea-f8a|info|  Page 112: got 10000 bars (2025-06-30 21:27:00+00:00 to 2025-07-18 11:33:00+00:00)|2026-03-11T22:38:41
560788|ac3ff5ea-f8a|info|  Page 113: fetching from 2025-07-18 11:33 (attempt 1/3)|2026-03-11T22:38:41
560789|ac3ff5ea-f8a|info|  Page 113: got 10000 bars (2025-07-18 11:34:00+00:00 to 2025-08-05 11:04:00+00:00)|2026-03-11T22:38:42
560790|ac3ff5ea-f8a|info|  Page 114: fetching from 2025-08-05 11:04 (attempt 1/3)|2026-03-11T22:38:42
560791|ac3ff5ea-f8a|info|  Page 114: got 10000 bars (2025-08-05 11:05:00+00:00 to 2025-08-21 12:48:00+00:00)|2026-03-11T22:38:42
560792|ac3ff5ea-f8a|info|  Page 115: fetching from 2025-08-21 12:48 (attempt 1/3)|2026-03-11T22:38:42
560793|ac3ff5ea-f8a|info|  Page 115: got 10000 bars (2025-08-21 12:49:00+00:00 to 2025-09-09 17:24:00+00:00)|2026-03-11T22:38:43
560794|ac3ff5ea-f8a|info|  Page 116: fetching from 2025-09-09 17:24 (attempt 1/3)|2026-03-11T22:38:43
560795|ac3ff5ea-f8a|info|  Page 116: got 10000 bars (2025-09-09 17:25:00+00:00 to 2025-09-26 08:35:00+00:00)|2026-03-11T22:38:43
560796|ac3ff5ea-f8a|info|  Page 117: fetching from 2025-09-26 08:35 (attempt 1/3)|2026-03-11T22:38:43
560797|ac3ff5ea-f8a|info|  Page 117: got 10000 bars (2025-09-26 08:36:00+00:00 to 2025-10-14 11:36:00+00:00)|2026-03-11T22:38:44
560798|ac3ff5ea-f8a|info|  Page 118: fetching from 2025-10-14 11:36 (attempt 1/3)|2026-03-11T22:38:44
560799|ac3ff5ea-f8a|info|  Page 118: got 10000 bars (2025-10-14 11:37:00+00:00 to 2025-10-29 23:07:00+00:00)|2026-03-11T22:38:45
560800|ac3ff5ea-f8a|info|  Page 119: fetching from 2025-10-29 23:07 (attempt 1/3)|2026-03-11T22:38:45
560801|ac3ff5ea-f8a|info|  Page 119: got 10000 bars (2025-10-29 23:10:00+00:00 to 2025-11-14 00:37:00+00:00)|2026-03-11T22:38:46
560802|ac3ff5ea-f8a|info|  Page 120: fetching from 2025-11-14 00:37 (attempt 1/3)|2026-03-11T22:38:46
