path_normalized,status,in_claude_manifest,in_codex_manifest,exists_in_repo_now
options-bot/ui/src/components/StatusBadge.tsx,claude_only,True,False,True
options-bot/ui/src/index.css,claude_only,True,False,True
options-bot/ui/src/main.tsx,claude_only,True,False,True
options-bot/ui/src/pages/Dashboard.tsx,claude_only,True,False,True
options-bot/ui/src/pages/ProfileDetail.tsx,claude_only,True,False,True
options-bot/ui/src/pages/Profiles.tsx,claude_only,True,False,True
options-bot/ui/src/pages/SignalLogs.tsx,claude_only,True,False,True
options-bot/ui/src/pages/System.tsx,claude_only,True,False,True
options-bot/ui/src/pages/Trades.tsx,claude_only,True,False,True
options-bot/ui/src/types/api.ts,claude_only,True,False,True
options-bot/ui/tailwind.config.js,claude_only,True,False,True
options-bot/ui/tsconfig.app.json,claude_only,True,False,True
options-bot/ui/tsconfig.json,claude_only,True,False,True
options-bot/ui/tsconfig.node.json,claude_only,True,False,True
options-bot/ui/vite.config.ts,claude_only,True,False,True
options-bot/utils/__init__.py,claude_only,True,False,True
options-bot/utils/__pycache__/__init__.cpython-313.pyc,claude_only,True,False,False
options-bot/utils/__pycache__/alerter.cpython-313.pyc,claude_only,True,False,False
options-bot/utils/__pycache__/circuit_breaker.cpython-313.pyc,claude_only,True,False,False
options-bot/utils/alerter.py,claude_only,True,False,True
options-bot/utils/circuit_breaker.py,claude_only,True,False,True
requirements.txt,codex_only,False,True,True
risk/__init__.py,codex_only,False,True,True
risk/risk_manager.py,codex_only,False,True,True
scripts/audit_verify.py,codex_only,False,True,True
scripts/backtest.py,codex_only,False,True,True
scripts/diagnose_strategy.py,codex_only,False,True,True
scripts/startup_check.py,codex_only,False,True,True
scripts/test_features.py,codex_only,False,True,True
scripts/test_providers.py,codex_only,False,True,True
scripts/train_model.py,codex_only,False,True,True
scripts/validate_data.py,codex_only,False,True,True
scripts/validate_model.py,codex_only,False,True,True
scripts/walk_forward_backtest.py,codex_only,False,True,True
start_bot.bat,codex_only,False,True,True
strategies/__init__.py,codex_only,False,True,True
strategies/base_strategy.py,codex_only,False,True,True
strategies/general_strategy.py,codex_only,False,True,True
strategies/scalp_strategy.py,codex_only,False,True,True
strategies/swing_strategy.py,codex_only,False,True,True
ui/.gitignore,codex_only,False,True,True
ui/README.md,codex_only,False,True,True
ui/eslint.config.js,codex_only,False,True,True
ui/index.html,codex_only,False,True,True
ui/package-lock.json,codex_only,False,True,True
ui/package.json,codex_only,False,True,True
ui/postcss.config.js,codex_only,False,True,True
ui/src/App.tsx,codex_only,False,True,True
ui/src/api/client.ts,codex_only,False,True,True
ui/src/components/ConnIndicator.tsx,codex_only,False,True,True
ui/src/components/Layout.tsx,codex_only,False,True,True
ui/src/components/PageHeader.tsx,codex_only,False,True,True
ui/src/components/PnlCell.tsx,codex_only,False,True,True
ui/src/components/ProfileForm.tsx,codex_only,False,True,True
ui/src/components/Spinner.tsx,codex_only,False,True,True
ui/src/components/StatusBadge.tsx,codex_only,False,True,True
ui/src/index.css,codex_only,False,True,True
ui/src/main.tsx,codex_only,False,True,True
ui/src/pages/Dashboard.tsx,codex_only,False,True,True
ui/src/pages/ProfileDetail.tsx,codex_only,False,True,True
ui/src/pages/Profiles.tsx,codex_only,False,True,True
ui/src/pages/SignalLogs.tsx,codex_only,False,True,True
ui/src/pages/System.tsx,codex_only,False,True,True
ui/src/pages/Trades.tsx,codex_only,False,True,True
ui/src/types/api.ts,codex_only,False,True,True
ui/tailwind.config.js,codex_only,False,True,True
ui/tsconfig.app.json,codex_only,False,True,True
ui/tsconfig.json,codex_only,False,True,True
ui/tsconfig.node.json,codex_only,False,True,True
ui/vite.config.ts,codex_only,False,True,True
utils/__init__.py,codex_only,False,True,True
utils/alerter.py,codex_only,False,True,True
utils/circuit_breaker.py,codex_only,False,True,True
